arrest_key,arrest_date,pd_cd,ky_cd,ofns_desc,law_cat_cd,arrest_boro,arrest_precinct,age_group,perp_sex,perp_race,longitude,latitude
238552632,01/03/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,B,44,45-64,M,WHITE,-73.913372,40.834495
238552633,01/03/2022,397,105,ROBBERY,F,B,46,25-44,M,BLACK,-73.916335,40.853367
238552634,01/03/2022,205,352,CRIMINAL TRESPASS,M,K,75,45-64,M,WHITE HISPANIC,-73.889037,40.676863
238552635,01/03/2022,478,343,OTHER OFFENSES RELATED TO THEF,M,K,72,25-44,M,BLACK,-74.0004411548878,40.6581577535544
238552636,01/03/2022,205,352,CRIMINAL TRESPASS,M,K,75,18-24,M,BLACK,-73.889037,40.676863
238552637,01/03/2022,205,352,CRIMINAL TRESPASS,M,K,75,18-24,M,BLACK,-73.889037,40.676863
238552639,01/03/2022,205,352,CRIMINAL TRESPASS,M,K,75,18-24,M,BLACK,-73.889037,40.676863
238552640,01/03/2022,503,117,DANGEROUS DRUGS,F,K,83,25-44,M,WHITE HISPANIC,-73.922356,40.702322
238552641,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,115,25-44,M,WHITE HISPANIC,-73.87591,40.760876
238552642,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,107,<18,F,BLACK,-73.8109089148815,40.7301130668694
238552643,01/03/2022,905,347,INTOXICATED & IMPAIRED DRIVING,M,Q,102,18-24,M,ASIAN / PACIFIC ISLANDER,-73.82800911,40.69405164
238552644,01/03/2022,724,126,MISCELLANEOUS PENAL LAW,F,S,122,25-44,F,WHITE HISPANIC,-74.11367328,40.5803141
238555320,01/03/2022,397,105,ROBBERY,F,B,46,25-44,M,BLACK,-73.916335,40.853367
238555321,01/03/2022,205,352,CRIMINAL TRESPASS,M,K,75,18-24,M,WHITE HISPANIC,-73.889037,40.676863
238555322,01/03/2022,503,117,DANGEROUS DRUGS,F,K,83,45-64,M,WHITE HISPANIC,-73.922356,40.702322
238555323,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,78,45-64,M,WHITE HISPANIC,-73.983807,40.678512
238555324,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,78,25-44,M,BLACK,-73.983807,40.678512
238555325,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,78,25-44,M,WHITE HISPANIC,-73.983807,40.678512
238555326,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,K,94,25-44,F,BLACK,-73.94479611,40.72168043
238555327,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,M,25,25-44,M,ASIAN / PACIFIC ISLANDER,-73.94187,40.798284
238555328,01/03/2022,223,107,BURGLARY,F,M,19,45-64,M,BLACK,-73.947776,40.78119
238555329,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,Q,108,25-44,M,WHITE HISPANIC,-73.89632537,40.74633332
238555330,01/03/2022,105,106,FELONY ASSAULT,F,Q,105,25-44,M,BLACK,-73.7348645378882,40.7265293769835
238555630,01/03/2022,905,347,INTOXICATED & IMPAIRED DRIVING,M,Q,111,25-44,M,WHITE HISPANIC,-73.76784272,40.76018578
238555914,01/03/2022,244,107,BURGLARY,F,K,76,18-24,M,BLACK,-74.002132,40.674153
238555915,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,73,25-44,M,BLACK,-73.911539,40.655632
238555916,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,73,25-44,M,BLACK,-73.911539,40.655632
238555917,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,75,25-44,M,BLACK,-73.879059,40.644339
238555918,01/03/2022,339,341,PETIT LARCENY,M,K,61,25-44,M,WHITE,-73.948792,40.585577
238555920,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,23,25-44,M,BLACK,-73.94055848,40.7889493
238557224,01/03/2022,49,995,FOR OTHER AUTHORITIES,,B,49,25-44,M,BLACK,-73.838342,40.842714
238557225,01/03/2022,49,995,FOR OTHER AUTHORITIES,,B,49,25-44,M,BLACK,-73.838342,40.842714
238557226,01/03/2022,339,341,PETIT LARCENY,M,M,19,18-24,M,WHITE HISPANIC,-73.9502838,40.78388988
238557227,01/03/2022,779,126,MISCELLANEOUS PENAL LAW,F,M,23,25-44,M,WHITE HISPANIC,-73.93478,40.794844
238557228,01/03/2022,203,352,CRIMINAL TRESPASS,M,M,1,45-64,M,BLACK,-74.00846,40.712894
238558179,01/03/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,B,46,25-44,M,BLACK,-73.900591,40.853578
238558180,01/03/2022,397,105,ROBBERY,F,B,49,25-44,M,BLACK,-73.838342,40.842714
238558181,01/03/2022,397,105,ROBBERY,F,B,49,25-44,M,BLACK,-73.838342,40.842714
238558182,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,75,25-44,F,BLACK,-73.881509,40.671404
238558183,01/03/2022,759,359,OFFENSES AGAINST PUBLIC ADMINI,M,K,71,25-44,M,BLACK,-73.938653,40.662315
238558184,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,Q,109,25-44,M,WHITE,-73.84121056,40.78515809
238558185,01/03/2022,105,106,FELONY ASSAULT,F,Q,104,18-24,M,WHITE HISPANIC,-73.8937807141634,40.7044350296655
238558186,01/03/2022,419,109,GRAND LARCENY,F,S,120,25-44,M,WHITE HISPANIC,-74.077263,40.644996
238558187,01/03/2022,779,126,MISCELLANEOUS PENAL LAW,F,S,120,18-24,M,WHITE HISPANIC,-74.077263,40.644996
238558188,01/03/2022,779,126,MISCELLANEOUS PENAL LAW,F,S,120,18-24,M,WHITE HISPANIC,-74.077263,40.644996
238569976,01/03/2022,639,361,OFF. AGNST PUB ORD SENSBLTY &,M,B,40,18-24,M,BLACK HISPANIC,-73.924895,40.810391
238569978,01/03/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,B,47,45-64,M,WHITE,-73.8495153,40.895718
238569981,01/03/2022,175,233,SEX CRIMES,M,B,41,25-44,M,BLACK,-73.8960011932583,40.8162058439227
238569982,01/03/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,B,45,25-44,F,BLACK,-73.826946,40.830792
238569983,01/03/2022,109,106,FELONY ASSAULT,F,B,46,25-44,M,BLACK,-73.9005768807295,40.8535983673823
238569984,01/03/2022,397,105,ROBBERY,F,B,48,25-44,M,WHITE HISPANIC,-73.900499,40.844144
238569985,01/03/2022,639,361,OFF. AGNST PUB ORD SENSBLTY &,M,B,46,25-44,M,BLACK,-73.900591,40.853578
238569986,01/03/2022,199,126,MISCELLANEOUS PENAL LAW,F,B,46,25-44,M,BLACK,-73.900591,40.853578
238569987,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,46,18-24,F,WHITE HISPANIC,-73.900591,40.853578
238569988,01/03/2022,109,106,FELONY ASSAULT,F,B,48,25-44,F,WHITE HISPANIC,-73.9006054489734,40.8441566000203
238569989,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,47,18-24,M,BLACK HISPANIC,-73.847247,40.887325
238569990,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,47,18-24,M,BLACK HISPANIC,-73.847247,40.887325
238569991,01/03/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,B,49,25-44,M,BLACK HISPANIC,-73.843908,40.855793
238569992,01/03/2022,109,106,FELONY ASSAULT,F,B,42,45-64,M,BLACK HISPANIC,-73.911697780277,40.8222710411331
238569993,01/03/2022,339,341,PETIT LARCENY,M,B,50,45-64,M,BLACK,-73.900443,40.885489
238569994,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,52,45-64,F,BLACK,-73.898259,40.862517
238569995,01/03/2022,105,106,FELONY ASSAULT,F,B,52,45-64,M,WHITE HISPANIC,-73.8798608037303,40.8694704770483
238569996,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,52,18-24,M,BLACK,-73.890219,40.869164
238569997,01/03/2022,109,106,FELONY ASSAULT,F,B,42,25-44,M,BLACK,-73.911697780277,40.8222710411331
238569998,01/03/2022,339,341,PETIT LARCENY,M,B,43,25-44,M,BLACK,-73.879807,40.827208
238569999,01/03/2022,729,113,FORGERY,F,B,42,25-44,M,WHITE HISPANIC,-73.90703069,40.82827825
238570000,01/03/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,B,43,45-64,M,BLACK,-73.870168,40.823378
238570002,01/03/2022,439,109,GRAND LARCENY,F,K,73,25-44,M,BLACK,-73.913562,40.671104
238570003,01/03/2022,109,106,FELONY ASSAULT,F,K,76,18-24,F,BLACK,-74.0003043120176,40.6836512406856
238570004,01/03/2022,397,105,ROBBERY,F,K,63,18-24,M,WHITE HISPANIC,-73.941384,40.628508
238570005,01/03/2022,109,106,FELONY ASSAULT,F,K,60,45-64,F,BLACK,-73.9764803960699,40.5766459780433
238570006,01/03/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,K,73,25-44,F,BLACK,-73.913562,40.671104
238570007,01/03/2022,439,109,GRAND LARCENY,F,K,77,45-64,F,BLACK,-73.930572,40.674593
238570008,01/03/2022,175,233,SEX CRIMES,M,K,90,25-44,M,BLACK,-73.9504006335643,40.7065483947783
238570009,01/03/2022,439,109,GRAND LARCENY,F,K,70,25-44,M,BLACK,-73.955716,40.622145
238570010,01/03/2022,490,232,POSSESSION OF STOLEN PROPERTY,M,K,63,25-44,M,BLACK,-73.941384,40.628508
238570011,01/03/2022,782,236,DANGEROUS WEAPONS,M,K,71,18-24,M,BLACK,-73.942432,40.65875
238570012,01/03/2022,397,105,ROBBERY,F,K,90,18-24,M,BLACK,-73.950348,40.706283
238570013,01/03/2022,104,126,MISCELLANEOUS PENAL LAW,F,K,75,18-24,M,BLACK,-73.881509,40.671404
238570014,01/03/2022,109,106,FELONY ASSAULT,F,M,34,18-24,M,BLACK,-73.9352160519866,40.8512131676868
238570015,01/03/2022,203,352,CRIMINAL TRESPASS,M,M,19,18-24,M,BLACK,-73.955638,40.776552
238570016,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,32,25-44,M,BLACK,-73.936708,40.822332
238570017,01/03/2022,397,105,ROBBERY,F,M,33,25-44,M,BLACK,-73.936253,40.840775
238570018,01/03/2022,109,106,FELONY ASSAULT,F,M,9,25-44,M,BLACK HISPANIC,-73.9882902437563,40.7265156408036
238570019,01/03/2022,109,106,FELONY ASSAULT,F,M,7,25-44,F,BLACK,-73.9831660136947,40.7163099917327
238570020,01/03/2022,397,105,ROBBERY,F,M,33,18-24,M,WHITE HISPANIC,-73.936253,40.840775
238570021,01/03/2022,203,352,CRIMINAL TRESPASS,M,M,33,45-64,M,BLACK,-73.940202,40.840472
238570022,01/03/2022,847,125,NYS LAWS-UNCLASSIFIED FELONY,F,M,5,25-44,M,WHITE HISPANIC,-74.001251,40.716337
238570023,01/03/2022,439,109,GRAND LARCENY,F,M,18,25-44,M,WHITE,-73.982362,40.766501
238570024,01/03/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,M,14,25-44,M,BLACK,-73.990378,40.751325
238570025,01/03/2022,729,113,FORGERY,F,M,13,25-44,M,WHITE HISPANIC,-73.990294,40.740571
238570026,01/03/2022,750,359,OFFENSES AGAINST PUBLIC ADMINI,M,M,14,25-44,M,BLACK,-73.977392,40.752001
238570027,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,28,25-44,F,WHITE HISPANIC,-73.94858,40.800647
238570028,01/03/2022,439,109,GRAND LARCENY,F,M,14,45-64,M,WHITE,-73.991557,40.752256
238570029,01/03/2022,439,109,GRAND LARCENY,F,M,18,45-64,M,BLACK,-73.980631,40.766653
238570031,01/03/2022,339,341,PETIT LARCENY,M,M,18,25-44,F,BLACK,-73.994297,40.761241
238570032,01/03/2022,339,341,PETIT LARCENY,M,M,18,25-44,F,BLACK,-73.985702,40.76539
238570033,01/03/2022,339,341,PETIT LARCENY,M,M,18,25-44,F,BLACK,-73.985702,40.76539
238570034,01/03/2022,339,341,PETIT LARCENY,M,M,18,25-44,F,BLACK,-73.985702,40.76539
238570035,01/03/2022,339,341,PETIT LARCENY,M,M,18,25-44,F,BLACK,-73.985702,40.76539
238570036,01/03/2022,339,341,PETIT LARCENY,M,M,14,25-44,M,WHITE HISPANIC,-73.98928,40.750423
238570037,01/03/2022,105,106,FELONY ASSAULT,F,Q,103,25-44,M,WHITE HISPANIC,-73.7927267255908,40.7072398161698
238570038,01/03/2022,397,105,ROBBERY,F,Q,113,25-44,M,BLACK,-73.775929,40.680077
238570039,01/03/2022,105,106,FELONY ASSAULT,F,Q,108,18-24,M,BLACK,-73.9560680726795,40.7431245994984
238570040,01/03/2022,409,109,GRAND LARCENY,F,Q,114,45-64,M,WHITE,-73.915361,40.769552
238570041,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,Q,111,25-44,M,WHITE HISPANIC,-73.7675025349456,40.7603961392658
238570042,01/03/2022,175,233,SEX CRIMES,M,Q,112,45-64,M,BLACK,-73.8515418216779,40.7226409964758
238570043,01/03/2022,681,233,SEX CRIMES,M,Q,115,25-44,M,WHITE,-73.8759315341335,40.7565675846374
238570044,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,Q,115,25-44,M,BLACK HISPANIC,-73.8759315341335,40.7565675846374
238570045,01/03/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,Q,113,18-24,M,BLACK,-73.76276,40.67001
238570046,01/03/2022,139,101,MURDER & NON-NEGL. MANSLAUGHTE,F,Q,103,25-44,M,ASIAN / PACIFIC ISLANDER,-73.792139,40.707439
238570047,01/03/2022,339,341,PETIT LARCENY,M,Q,104,25-44,M,WHITE,-73.89347,40.704511
238570048,01/03/2022,109,106,FELONY ASSAULT,F,Q,109,25-44,M,ASIAN / PACIFIC ISLANDER,-73.8274480018593,40.7623158004241
238570049,01/03/2022,109,106,FELONY ASSAULT,F,Q,109,25-44,M,ASIAN / PACIFIC ISLANDER,-73.8274480018593,40.7623158004241
238570050,01/03/2022,109,106,FELONY ASSAULT,F,Q,109,25-44,M,ASIAN / PACIFIC ISLANDER,-73.8274480018593,40.7623158004241
238570051,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,109,25-44,M,BLACK,-73.827328,40.762037
238570052,01/03/2022,490,232,POSSESSION OF STOLEN PROPERTY,M,Q,103,25-44,M,BLACK,-73.792139,40.707439
238570053,01/03/2022,109,106,FELONY ASSAULT,F,Q,109,25-44,M,ASIAN / PACIFIC ISLANDER,-73.8274480018593,40.7623158004241
238570054,01/03/2022,475,343,THEFT OF SERVICES,M,Q,103,25-44,M,BLACK,-73.79992086,40.70247387
238570055,01/03/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,Q,106,25-44,M,ASIAN / PACIFIC ISLANDER,-73.840079,40.682389
238570056,01/03/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,Q,103,18-24,F,BLACK,-73.792139,40.707439
238570057,01/03/2022,779,126,MISCELLANEOUS PENAL LAW,F,Q,109,18-24,M,WHITE,-73.827328,40.762037
238570059,01/03/2022,109,106,FELONY ASSAULT,F,Q,109,25-44,M,ASIAN / PACIFIC ISLANDER,-73.8274480018593,40.7623158004241
238570060,01/03/2022,439,109,GRAND LARCENY,F,Q,113,25-44,M,ASIAN / PACIFIC ISLANDER,-73.775929,40.680077
238570061,01/03/2022,105,106,FELONY ASSAULT,F,Q,103,25-44,M,BLACK,-73.7927267255908,40.7072398161698
238570062,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,Q,109,25-44,M,BLACK,-73.8274480018593,40.7623158004241
238570063,01/03/2022,779,126,MISCELLANEOUS PENAL LAW,F,Q,113,25-44,M,BLACK,-73.775929,40.680077
238570064,01/03/2022,779,126,MISCELLANEOUS PENAL LAW,F,Q,113,25-44,M,BLACK,-73.775929,40.680077
238570065,01/03/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,Q,110,25-44,M,WHITE HISPANIC,-73.870144,40.744981
238570066,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,S,120,18-24,F,BLACK,-74.077263,40.644996
238570067,01/03/2022,109,106,FELONY ASSAULT,F,S,121,25-44,F,ASIAN / PACIFIC ISLANDER,-74.1492376947323,40.6231883776008
238570068,01/03/2022,109,106,FELONY ASSAULT,F,S,122,25-44,F,BLACK,-74.1059144051212,40.5742856881925
238570069,01/03/2022,339,341,PETIT LARCENY,M,S,121,25-44,M,WHITE HISPANIC,-74.164527,40.587178
238573331,01/03/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,B,47,18-24,M,BLACK HISPANIC,-73.847247,40.887325
238573332,01/03/2022,109,106,FELONY ASSAULT,F,K,73,45-64,M,BLACK,-73.9135020552048,40.6711300016904
238573334,01/03/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,K,75,18-24,M,BLACK,-73.881509,40.671404
238573335,01/03/2022,109,106,FELONY ASSAULT,F,K,69,25-44,M,BLACK,-73.9052572032302,40.6486135510607
238573336,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,K,88,25-44,M,BLACK HISPANIC,-73.96978348,40.68775069
238573337,01/03/2022,439,109,GRAND LARCENY,F,M,14,45-64,M,WHITE,-73.991557,40.752256
238573338,01/03/2022,397,105,ROBBERY,F,M,14,25-44,M,BLACK,-73.994398,40.753455
238573339,01/03/2022,106,106,FELONY ASSAULT,F,M,14,45-64,F,BLACK,-73.9945368920152,40.7535327012632
238573340,01/03/2022,339,341,PETIT LARCENY,M,M,14,25-44,F,WHITE HISPANIC,-73.985722,40.746844
238573341,01/03/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,M,33,25-44,M,BLACK,-73.941022,40.841616
238573342,01/03/2022,339,341,PETIT LARCENY,M,M,28,45-64,M,BLACK,-73.9524740603515,40.8084177460021
238573343,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,33,45-64,M,WHITE HISPANIC,-73.936253,40.840775
238573344,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,7,25-44,M,BLACK,-73.983411,40.716517
238573345,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,18,45-64,M,WHITE,-73.985702,40.76539
238573346,01/03/2022,746,359,OFFENSES AGAINST PUBLIC ADMINI,M,Q,113,25-44,M,BLACK,-73.775929,40.680077
238573347,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,S,120,25-44,M,BLACK HISPANIC,-74.081548,40.623977
238575750,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,42,45-64,F,BLACK,-73.904233,40.832477
238575751,01/03/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,B,45,45-64,M,WHITE HISPANIC,-73.835717,40.846392
238575752,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,47,25-44,F,BLACK,-73.858499,40.882205
238575753,01/03/2022,198,126,MISCELLANEOUS PENAL LAW,F,B,46,45-64,M,WHITE HISPANIC,-73.916192,40.848023
238575754,01/03/2022,109,106,FELONY ASSAULT,F,B,47,18-24,M,BLACK,-73.8472717577564,40.8873136344706
238575755,01/03/2022,639,361,OFF. AGNST PUB ORD SENSBLTY &,M,B,40,25-44,F,BLACK HISPANIC,-73.915756,40.820499
238575756,01/03/2022,106,106,FELONY ASSAULT,F,B,40,45-64,F,BLACK,-73.924942325642,40.8103518634571
238575757,01/03/2022,109,106,FELONY ASSAULT,F,B,47,18-24,F,BLACK,-73.8472717577564,40.8873136344706
238575758,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,48,18-24,M,WHITE HISPANIC,-73.8765,40.839953
238575759,01/03/2022,339,341,PETIT LARCENY,M,K,60,45-64,M,WHITE,-73.986223,40.58262
238575760,01/03/2022,109,106,FELONY ASSAULT,F,K,70,25-44,M,BLACK,-73.9737053160275,40.6305998504358
238575761,01/03/2022,511,235,DANGEROUS DRUGS,M,M,14,45-64,M,BLACK,-73.990717,40.758506
238575763,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,24,25-44,M,WHITE HISPANIC,-73.9670667458109,40.7960743128304
238575764,01/03/2022,916,348,VEHICLE AND TRAFFIC LAWS,M,M,10,25-44,M,ASIAN / PACIFIC ISLANDER,-73.998428,40.742827
238575765,01/03/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,Q,103,25-44,F,BLACK,-73.767326,40.708098
238575766,01/03/2022,105,106,FELONY ASSAULT,F,Q,101,25-44,F,BLACK HISPANIC,-73.7501173648331,40.6027762300781
238575767,01/03/2022,339,341,PETIT LARCENY,M,Q,109,25-44,F,ASIAN / PACIFIC ISLANDER,-73.828536,40.756032
238575768,01/03/2022,105,106,FELONY ASSAULT,F,S,120,25-44,M,BLACK HISPANIC,-74.0770327198983,40.6447209438691
238575770,01/03/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,S,120,25-44,M,BLACK HISPANIC,-74.081548,40.623977
238578338,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,47,65+,F,BLACK,-73.854851,40.895207
238578339,01/03/2022,494,111,POSSESSION OF STOLEN PROPERTY,F,K,63,25-44,M,BLACK,-73.941384,40.628508
238578340,01/03/2022,109,106,FELONY ASSAULT,F,K,75,25-44,F,BLACK,-73.8818110231735,40.6713598203364
238578341,01/03/2022,639,361,OFF. AGNST PUB ORD SENSBLTY &,M,K,75,25-44,F,BLACK,-73.899931,40.667078
238578342,01/03/2022,439,109,GRAND LARCENY,F,K,75,25-44,F,BLACK,-73.881509,40.671404
238578343,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,33,45-64,F,BLACK HISPANIC,-73.943917,40.832839
238578344,01/03/2022,109,106,FELONY ASSAULT,F,M,28,25-44,F,BLACK,-73.9524740603515,40.8084177460021
238578345,01/03/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,M,28,25-44,F,BLACK,-73.954164,40.800974
238578346,01/03/2022,511,235,DANGEROUS DRUGS,M,M,30,45-64,M,BLACK HISPANIC,-73.9438488369889,40.8286232400477
238578347,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,28,45-64,M,BLACK,-73.946215,40.801004
238578348,01/03/2022,339,341,PETIT LARCENY,M,M,9,25-44,M,WHITE HISPANIC,-73.990328,40.734637
238578349,01/03/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,Q,113,18-24,M,BLACK,-73.764593,40.675433
238578350,01/03/2022,705,358,OFFENSES INVOLVING FRAUD,M,Q,113,25-44,M,BLACK,-73.760286,40.704724
238578351,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,113,25-44,M,ASIAN / PACIFIC ISLANDER,-73.771516,40.683872
238578352,01/03/2022,109,106,FELONY ASSAULT,F,Q,114,65+,M,ASIAN / PACIFIC ISLANDER,-73.9150241703895,40.7694951184418
238578353,01/03/2022,511,235,DANGEROUS DRUGS,M,S,121,25-44,M,WHITE,-74.15748047,40.58593867
238578354,01/03/2022,105,106,FELONY ASSAULT,F,S,120,25-44,M,BLACK HISPANIC,-74.0770327198983,40.6447209438691
238578355,01/03/2022,511,235,DANGEROUS DRUGS,M,S,122,25-44,M,WHITE,-74.12144454,40.57177529
238578356,01/03/2022,115,355,OFFENSES AGAINST THE PERSON,M,S,122,25-44,M,WHITE,-74.079131,40.579944
238578357,01/03/2022,115,355,OFFENSES AGAINST THE PERSON,M,S,122,25-44,M,WHITE,-74.079131,40.579944
238580349,01/03/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,B,52,45-64,M,BLACK,-73.888118,40.87386
238580350,01/03/2022,339,341,PETIT LARCENY,M,B,52,25-44,M,BLACK HISPANIC,-73.890743,40.862158
238580352,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,B,45,25-44,M,WHITE,-73.82651683,40.83100132
238580353,01/02/2022,397,105,ROBBERY,F,K,75,18-24,M,BLACK,-73.89783,40.662604
238580354,01/03/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,K,62,18-24,M,WHITE,-74.00469,40.604938
238580355,01/03/2022,397,105,ROBBERY,F,K,73,25-44,F,BLACK,-73.913562,40.671104
238580356,01/03/2022,244,107,BURGLARY,F,K,72,45-64,M,BLACK,-74.000634,40.657949
238580357,01/03/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,M,18,45-64,F,BLACK,-73.9848359497083,40.7650240788333
238580358,01/03/2022,339,341,PETIT LARCENY,M,M,1,25-44,M,BLACK,-74.008981,40.709929
238580359,01/03/2022,339,341,PETIT LARCENY,M,M,24,25-44,M,BLACK,-73.968773,40.798788
238580360,01/03/2022,339,341,PETIT LARCENY,M,M,9,25-44,M,WHITE,-73.991029,40.733596
238580361,01/03/2022,339,341,PETIT LARCENY,M,M,18,25-44,M,BLACK,-73.977428,40.758225
238580362,01/03/2022,645,351,CRIMINAL MISCHIEF & RELATED OF,F,M,10,25-44,F,WHITE HISPANIC,-74.00539,40.743462
238580363,01/03/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,Q,113,18-24,F,BLACK,-73.764593,40.675433
238580364,01/03/2022,750,359,OFFENSES AGAINST PUBLIC ADMINI,M,Q,106,18-24,M,ASIAN / PACIFIC ISLANDER,-73.824592,40.687093
238580365,01/03/2022,515,117,DANGEROUS DRUGS,F,Q,113,25-44,M,BLACK,-73.775929,40.680077
238580366,01/03/2022,115,355,OFFENSES AGAINST THE PERSON,M,S,122,25-44,M,WHITE,-74.079131,40.579944
238580367,01/03/2022,115,355,OFFENSES AGAINST THE PERSON,M,S,122,25-44,M,WHITE,-74.079131,40.579944
238580368,01/03/2022,115,355,OFFENSES AGAINST THE PERSON,M,S,122,25-44,M,WHITE,-74.079131,40.579944
238580369,01/03/2022,115,355,OFFENSES AGAINST THE PERSON,M,S,122,25-44,M,WHITE,-74.078064,40.579393
238582292,01/03/2022,779,126,MISCELLANEOUS PENAL LAW,F,B,43,18-24,M,BLACK HISPANIC,-73.870168,40.823378
238582293,01/03/2022,639,361,OFF. AGNST PUB ORD SENSBLTY &,M,B,45,18-24,M,BLACK,-73.826946,40.830792
238582297,01/03/2022,750,359,OFFENSES AGAINST PUBLIC ADMINI,M,K,84,25-44,M,BLACK,-73.9832253756043,40.6954388081238
238582298,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,67,18-24,F,BLACK,-73.917856,40.659768
238582300,01/03/2022,339,341,PETIT LARCENY,M,K,72,25-44,M,WHITE HISPANIC,-74.01148411,40.64398585
238582302,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,M,23,18-24,M,WHITE,-73.94708779,40.78424527
238582303,01/02/2022,258,351,CRIMINAL MISCHIEF & RELATED OF,M,M,6,25-44,M,BLACK,-74.005428,40.733876
238582304,01/03/2022,339,341,PETIT LARCENY,M,M,14,25-44,M,WHITE,-73.989392,40.747586
238582305,01/03/2022,779,126,MISCELLANEOUS PENAL LAW,F,Q,106,45-64,M,ASIAN / PACIFIC ISLANDER,-73.824592,40.687093
238582306,01/03/2022,779,126,MISCELLANEOUS PENAL LAW,F,Q,106,45-64,M,ASIAN / PACIFIC ISLANDER,-73.824592,40.687093
238582307,01/03/2022,750,359,OFFENSES AGAINST PUBLIC ADMINI,M,Q,106,45-64,M,ASIAN / PACIFIC ISLANDER,-73.824592,40.687093
238582308,01/03/2022,681,233,SEX CRIMES,M,Q,105,25-44,M,BLACK,-73.7348645378882,40.7265293769835
